"","X","genus","species","polygon_name","x","y","num","ID","temp_pca","water_pca","temp_pca_2C","temp_pca_4C","water_pca_2C","water_pca_4C","bentity2_name","area","date","sp.layer","mean_temp_pca_native","mean_water_pca_native","population","id","x.1","y.1","x.2","y.2","Status","dummy","current_status_projection","future_status_2C","future_status_4C","Harmful","proj_diff_2C","proj_diff_4C","warming_diff","Impact_4C.Animal.production","Impact_4C.Animals","Impact_4C.Competition","Impact_4C.Crops","Impact_4C.Diseases","Impact_4C.Ecosystems","Impact_4C.Forestry","Impact_4C.Health","Impact_4C.Hybridization","Impact_4C.Infrastructure","Impact_4C.Plants","Impact_4C.Social","Impact_4C.E.Total","Impact_4C.S.Total","Impact_2C.Animal.production","Impact_2C.Animals","Impact_2C.Competition","Impact_2C.Crops","Impact_2C.Diseases","Impact_2C.Ecosystems","Impact_2C.Forestry","Impact_2C.Health","Impact_2C.Hybridization","Impact_2C.Infrastructure","Impact_2C.Plants","Impact_2C.Social","Impact_2C.E.Total","Impact_2C.S.Total","Impact_current.Animal.production","Impact_current.Animals","Impact_current.Competition","Impact_current.Crops","Impact_current.Diseases","Impact_current.Ecosystems","Impact_current.Forestry","Impact_current.Health","Impact_current.Hybridization","Impact_current.Infrastructure","Impact_current.Plants","Impact_current.Social","Impact_current.E.Total","Impact_current.S.Total","Final_country","threat","IAS_list","Existing_mgmt","research","outreach","total_score"
"145.3","Anoplolepis.gracilipes.79","Anoplolepis","Anoplolepis.gracilipes","Colima",-103.922403393217,19.1393602227211,1,79,-2.1858442239594,2.83781257658674,-2.24573667509514,-2.34114196133195,3.69935714236477,3.25976377119098,"Colima",5696655667.15985,1965,"ground",-1.7504521383593,3.62520949814082,"Colima_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Colima",-103.922403393217,19.1393602227211,-103.922403393217,19.1393602227211,"Naturalized",1,0.999996615997234,0.999997923994061,0.999999046760115,"Harmful",1.30799682762639e-06,2.43076288153343e-06,1.12276605390704e-06,4.86152576306687e-06,9.72305152613373e-06,1.21538144076672e-05,7.2922886446003e-06,0,9.72305152613373e-06,0,0,0,7.2922886446003e-06,2.43076288153343e-06,7.2922886446003e-06,3.40306803414681e-05,2.18768659338009e-05,2.61599365525278e-06,5.23198731050556e-06,6.53998413813195e-06,3.92399048287917e-06,0,5.23198731050556e-06,0,0,0,3.92399048287917e-06,1.30799682762639e-06,3.92399048287917e-06,1.83119555867695e-05,1.17719714486375e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5
"53.1","Anoplolepis.gracilipes.84","Anoplolepis","Anoplolepis.gracilipes","Cook Islands",-159.173627313443,-18.8853918419756,1,84,-2.23709389567375,1.38415734469891,-2.27050280570984,-2.33221727609634,5.09846305847168,5.38223540782928,"Cook Islands",230409679.370345,1937,"ground",-1.7504521383593,3.62520949814082,"Cook Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Cook Islands",-159.173627313443,-18.8853918419756,-159.173627313443,-18.8853918419756,"Naturalized",1,0.999997774086161,0.999998305120875,0.999998975573492,"Harmful",5.31034714645884e-07,1.20148733084857e-06,6.70452616202688e-07,2.40297466169714e-06,4.80594932339429e-06,6.00743665424286e-06,3.60446199254572e-06,0,4.80594932339429e-06,0,0,0,3.60446199254572e-06,1.20148733084857e-06,3.60446199254572e-06,1.682082263188e-05,1.08133859776371e-05,1.06206942929177e-06,2.12413885858354e-06,2.65517357322942e-06,1.59310414393765e-06,0,2.12413885858354e-06,0,0,0,1.59310414393765e-06,5.31034714645884e-07,1.59310414393765e-06,7.43448600504237e-06,4.77931243181295e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Cook Is.",1,1,0.5,0,0,2.5
"115","Anoplolepis.gracilipes.489","Anoplolepis","Anoplolepis.gracilipes","Daito Islands",131.256191505303,25.8059473111365,1,489,-1.86956516901652,1.60378428300222,-1.88839705785116,-1.96345516045888,5.47429196039836,5.79244248072306,"Daito Islands",40212989.098354,1999,"ground",-1.7504521383593,3.62520949814082,"Daito Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Daito Islands",131.256191505303,25.8059473111365,131.256191505303,25.8059473111365,"Naturalized",1,0.999956173661802,0.999962414931918,0.999979625484896,"Harmful",6.24127011616959e-06,2.34518230946001e-05,1.72105529784305e-05,4.69036461892003e-05,9.38072923784006e-05,0.000117259115473001,7.03554692838004e-05,0,9.38072923784006e-05,0,0,0,7.03554692838004e-05,2.34518230946001e-05,7.03554692838004e-05,0.000328325523324402,0.000211066407851401,1.24825402323392e-05,2.49650804646784e-05,3.1206350580848e-05,1.87238103485088e-05,0,2.49650804646784e-05,0,0,0,1.87238103485088e-05,6.24127011616959e-06,1.87238103485088e-05,8.73777816263743e-05,5.61714310455264e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Japan",1,1,1,0,0,3
"79","Anoplolepis.gracilipes.112","Anoplolepis","Anoplolepis.gracilipes","Fiji",178.548062997738,-17.4526083324047,1,112,-2.26620518847185,3.18118907415452,-2.32020390448254,-2.39091004511328,6.8602001116826,7.13606023386482,"Fiji",19303659912.1638,1876,"ground",-1.7504521383593,3.62520949814082,"Fiji_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Fiji",178.548062997738,-17.4526083324047,178.548062997738,-17.4526083324047,"Naturalized",1,0.999998246743785,0.999998871439506,0.99999936611745,"Harmful",6.24695721263002e-07,1.11937366487069e-06,4.94677943607691e-07,2.23874732974139e-06,4.47749465948277e-06,5.59686832435347e-06,3.35812099461208e-06,0,4.47749465948277e-06,0,0,0,3.35812099461208e-06,1.11937366487069e-06,3.35812099461208e-06,1.56712313081897e-05,1.00743629838362e-05,1.249391442526e-06,2.49878288505201e-06,3.12347860631501e-06,1.87408716378901e-06,0,2.49878288505201e-06,0,0,0,1.87408716378901e-06,6.24695721263002e-07,1.87408716378901e-06,8.74574009768203e-06,5.62226149136702e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fiji",1,0.5,0.5,1,0,3
"80","Anoplolepis.gracilipes.113","Anoplolepis","Anoplolepis.gracilipes","Finland",26.2553612632658,64.4918062854808,0,113,-0.240499604667655,0.199216738814809,-0.374197159184697,-0.639944673932551,0.0946658278353456,0.173453248186879,"Finland",335939304807.022,2018,"ground",-1.7504521383593,3.62520949814082,"Finland_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Finland",26.2553612632658,64.4918062854808,26.2553612632658,64.4918062854808,"Indoor",1,0.247787503891042,0.495071259287155,0.895510412651513,"Harmful",0.247283755396113,0.647722908760471,0.400439153364358,1.29544581752094,2.59089163504188,3.23861454380235,1.94316872628141,0,2.59089163504188,0,0,0,1.94316872628141,0.647722908760471,1.94316872628141,9.06812072264659,5.82950617884424,0.494567510792226,0.989135021584452,1.23641877698057,0.741851266188339,0,0.989135021584452,0,0,0,0.741851266188339,0.247283755396113,0.741851266188339,3.46197257554558,2.22555379856502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Finland",1,1,0,1,1,4
"48","Anoplolepis.gracilipes.118","Anoplolepis","Anoplolepis.gracilipes","Fujian",117.972209671957,26.0778037522804,1,118,-1.33472804749086,2.45131726990855,-1.38447340780651,-1.4868534951526,4.76448809541732,4.77217745464594,"Fujian",120904468118.875,1927,"ground",-1.7504521383593,3.62520949814082,"Fujian_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Fujian",117.972209671957,26.0778037522804,117.972209671957,26.0778037522804,"Naturalized",1,0.986294088822883,0.990824132211033,0.995998982618655,"Harmful",0.00453004338815011,0.00970489379577189,0.00517485040762178,0.0194097875915438,0.0388195751830875,0.0485244689788594,0.0291146813873157,0,0.0388195751830875,0,0,0,0.0291146813873157,0.00970489379577189,0.0291146813873157,0.135868513140806,0.087344044161947,0.00906008677630021,0.0181201735526004,0.0226502169407505,0.0135901301644503,0,0.0181201735526004,0,0,0,0.0135901301644503,0.00453004338815011,0.0135901301644503,0.0634206074341015,0.040770390493351,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"China",1,1,1,0,1,4
"81.2","Anoplolepis.gracilipes.495","Anoplolepis","Anoplolepis.gracilipes","Gambier Islands",-134.986677424052,-23.1309376534163,1,495,-2.14444541931152,0.733321130275726,-2.19333338737488,-2.24669981002808,2.02271604537964,1.80730748176575,"Gambier Islands",25020638.8076538,1934,"ground",-1.7504521383593,3.62520949814082,"Gambier Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Gambier Islands",-134.986677424052,-23.1309376534163,-134.986677424052,-23.1309376534163,"Naturalized",1,0.999995266167742,0.999996823122826,0.999997944486419,"Harmful",1.556955083859e-06,2.67831867639678e-06,1.12136359253778e-06,5.35663735279357e-06,1.07132747055871e-05,1.33915933819839e-05,8.03495602919035e-06,0,1.07132747055871e-05,0,0,0,8.03495602919035e-06,2.67831867639678e-06,8.03495602919035e-06,3.7496461469555e-05,2.41048680875711e-05,3.113910167718e-06,6.22782033543601e-06,7.78477541929501e-06,4.67086525157701e-06,0,6.22782033543601e-06,0,0,0,4.67086525157701e-06,1.556955083859e-06,4.67086525157701e-06,2.1797371174026e-05,1.4012595754731e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fr. Polynesia",NA,NA,NA,NA,NA,NA
"145.4","Anoplolepis.gracilipes.135","Anoplolepis","Anoplolepis.gracilipes","Guerrero",-99.9005103801398,17.6669851946101,1,135,-2.2293216396479,5.00439706001758,-2.28300668833604,-2.37182250500178,4.55428560974476,3.98234854594278,"Guerrero",64498454799.8317,1966,"ground",-1.7504521383593,3.62520949814082,"Guerrero_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Guerrero",-99.9005103801398,17.6669851946101,-99.9005103801398,17.6669851946101,"Naturalized",1,0.999997630385597,0.999998470784914,0.99999925904993,"Harmful",8.40399317136864e-07,1.62866433239817e-06,7.88265015261302e-07,3.25732866479633e-06,6.51465732959267e-06,8.14332166199083e-06,4.8859929971945e-06,0,6.51465732959267e-06,0,0,0,4.8859929971945e-06,1.62866433239817e-06,4.8859929971945e-06,2.28013006535743e-05,1.46579789915835e-05,1.68079863427373e-06,3.36159726854746e-06,4.20199658568432e-06,2.52119795141059e-06,0,3.36159726854746e-06,0,0,0,2.52119795141059e-06,8.40399317136864e-07,2.52119795141059e-06,1.17655904399161e-05,7.56359385423178e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5
"242.1","Anoplolepis.gracilipes.143","Anoplolepis","Anoplolepis.gracilipes","Hawaii",-156.348238710014,20.2584947991225,1,143,-1.91265441464747,0.714153686504437,-1.98303432671172,-2.06494923418323,4.4184322671698,4.58280011903938,"Hawaii",16654442051.9676,1950,"ground",-1.7504521383593,3.62520949814082,"Hawaii_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Hawaii",-156.348238710014,20.2584947991225,-156.348238710014,20.2584947991225,"Naturalized",1,0.999970873176122,0.999983596435047,0.999991591624583,"Harmful",1.27232589250958e-05,2.07184484608547e-05,7.99518953575884e-06,4.14368969217094e-05,8.28737938434188e-05,0.000103592242304273,6.21553453825641e-05,0,8.28737938434188e-05,0,0,0,6.21553453825641e-05,2.07184484608547e-05,6.21553453825641e-05,0.000290058278451966,0.000186466036147692,2.54465178501917e-05,5.08930357003834e-05,6.36162946254792e-05,3.81697767752875e-05,0,5.08930357003834e-05,0,0,0,3.81697767752875e-05,1.27232589250958e-05,3.81697767752875e-05,0.000178125624951342,0.000114509330325863,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"United States",1,1,1,1,1,5
"145.5","Anoplolepis.gracilipes.170","Anoplolepis","Anoplolepis.gracilipes","Jalisco",-103.620275940537,20.599510248731,1,170,-1.85029665038311,2.54941115539124,-1.91843009261496,-2.02040762400759,3.48594933616522,3.04297919888732,"Jalisco",79632938186.0965,1994,"ground",-1.7504521383593,3.62520949814082,"Jalisco_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Jalisco",-103.620275940537,20.599510248731,-103.620275940537,20.599510248731,"Naturalized",1,0.999951360613207,0.999972100522602,0.999987858001801,"Harmful",2.07399093951066e-05,3.64973885936815e-05,1.57574791985748e-05,7.29947771873629e-05,0.000145989554374726,0.000182486942968407,0.000109492165781044,0,0.000145989554374726,0,0,0,0.000109492165781044,3.64973885936815e-05,0.000109492165781044,0.00051096344031154,0.000328476497343133,4.14798187902132e-05,8.29596375804265e-05,0.000103699546975533,6.22197281853198e-05,0,8.29596375804265e-05,0,0,0,6.22197281853198e-05,2.07399093951066e-05,6.22197281853198e-05,0.000290358731531493,0.00018665918455596,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5
"NA.2","Anoplolepis.gracilipes.190","Anoplolepis","Anoplolepis.gracilipes","Kiribati",174.292200304812,0.0305060430017625,1,190,-2.51709407567978,0.807178814313374,-2.57597075402737,-2.66501182317734,4.7626081854105,6.43576973676682,"Kiribati",360834699.999978,1957,"ground",-1.7504521383593,3.62520949814082,"Kiribati_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Kiribati",174.292200304812,0.0305060430017625,174.292200304812,0.0305060430017625,"Naturalized",1,0.999999773026879,0.99999985959883,0.999999932096415,"Harmful",8.65719509413054e-08,1.59069536209699e-07,7.2497585268394e-08,3.18139072419399e-07,6.36278144838798e-07,7.95347681048497e-07,4.77208608629098e-07,0,6.36278144838798e-07,0,0,0,4.77208608629098e-07,1.59069536209699e-07,4.77208608629098e-07,2.22697350693579e-06,1.43162582588729e-06,1.73143901882611e-07,3.46287803765222e-07,4.32859754706527e-07,2.59715852823916e-07,0,3.46287803765222e-07,0,0,0,2.59715852823916e-07,8.65719509413054e-08,2.59715852823916e-07,1.21200731317828e-06,7.79147558471749e-07,2,4,5,3,0,4,0,0,0,3,1,3,14,9,NA,NA,NA,NA,NA,NA,NA
"115.1","Anoplolepis.gracilipes.193","Anoplolepis","Anoplolepis.gracilipes","Kyushu",130.806050889945,32.6432546719334,1,193,-1.04629526153234,2.64258197701928,-1.08231139315745,-1.18539348521126,8.06048839786721,8.62545339915217,"Kyushu",38850115713.1575,2017,"ground",-1.7504521383593,3.62520949814082,"Kyushu_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Kyushu",130.806050889945,32.6432546719334,130.806050889945,32.6432546719334,"Naturalized",1,0.949293843727963,0.96170903395971,0.983117690278849,"Harmful",0.0124151902317465,0.0338238465508858,0.0214086563191392,0.0676476931017715,0.135295386203543,0.169119232754429,0.101471539652657,0,0.135295386203543,0,0,0,0.101471539652657,0.0338238465508858,0.101471539652657,0.473533851712401,0.304414618957972,0.0248303804634931,0.0496607609269861,0.0620759511587327,0.0372455706952396,0,0.0496607609269861,0,0,0,0.0372455706952396,0.0124151902317465,0.0372455706952396,0.173812663244451,0.111736712085719,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Japan",1,1,1,0,0,3
"105.6","Anoplolepis.gracilipes.197","Anoplolepis","Anoplolepis.gracilipes","Lakshadweep",72.8371312114721,10.240929596446,1,197,-2.42930539449056,1.74755195776622,-2.48174548149109,-2.56762544314067,5.22315502166748,5.31495761871338,"Lakshadweep",50397722.4623922,1992,"ground",-1.7504521383593,3.62520949814082,"Lakshadweep_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Lakshadweep",72.8371312114721,10.240929596446,72.8371312114721,10.240929596446,"Naturalized",1,0.999999535306369,0.999999697051857,0.999999849654544,"Harmful",1.61745487892162e-07,3.14348175156631e-07,1.52602687264469e-07,6.28696350313263e-07,1.25739270062653e-06,1.57174087578316e-06,9.43044525469894e-07,0,1.25739270062653e-06,0,0,0,9.43044525469894e-07,3.14348175156631e-07,9.43044525469894e-07,4.40087445219284e-06,2.82913357640968e-06,3.23490975784324e-07,6.46981951568648e-07,8.0872743946081e-07,4.85236463676486e-07,0,6.46981951568648e-07,0,0,0,4.85236463676486e-07,1.61745487892162e-07,4.85236463676486e-07,2.26443683049027e-06,1.45570939102946e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"India",1,1,0.5,1,0,3.5
"120","Anoplolepis.gracilipes.508","Anoplolepis","Anoplolepis.gracilipes","Line Islands",-159.075038625668,2.78030744416444,1,508,-2.50590271949768,1.39272935077548,-2.57987106323242,-2.67459565162659,6.3948992729187,9.08305949211121,"Line Islands",981178401.04652,1924,"ground",-1.7504521383593,3.62520949814082,"Line Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Line Islands",-159.075038625668,2.78030744416444,-159.075038625668,2.78030744416444,"Naturalized",1,0.999999751334273,0.999999863999179,0.999999937204801,"Harmful",1.12664906071203e-07,1.85870527968923e-07,7.32056218977206e-08,3.71741055937846e-07,7.43482111875693e-07,9.29352639844616e-07,5.5761158390677e-07,0,7.43482111875693e-07,0,0,0,5.5761158390677e-07,1.85870527968923e-07,5.5761158390677e-07,2.60218739156493e-06,1.67283475172031e-06,2.25329812142405e-07,4.5065962428481e-07,5.63324530356013e-07,3.37994718213608e-07,0,4.5065962428481e-07,0,0,0,3.37994718213608e-07,1.12664906071203e-07,3.37994718213608e-07,1.57730868499684e-06,1.01398415464082e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Kiribati",1,0.5,0.5,1,0,3
"93","Anoplolepis.gracilipes.513","Anoplolepis","Anoplolepis.gracilipes","Mariana Islands",145.185667765848,14.8353905943728,1,513,-2.4298975684426,2.22212363589894,-2.48547505031932,-2.56629170070995,7.19798941612244,7.83422247279774,"Mariana Islands",1149568923.11069,1911,"ground",-1.7504521383593,3.62520949814082,"Mariana Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Mariana Islands",145.185667765848,14.8353905943728,145.185667765848,14.8353905943728,"Naturalized",1,0.999999537925045,0.999999706371625,0.999999848134314,"Harmful",1.68446579795756e-07,3.10209269049899e-07,1.41762689254143e-07,6.20418538099798e-07,1.2408370761996e-06,1.5510463452495e-06,9.30627807149698e-07,0,1.2408370761996e-06,0,0,0,9.30627807149698e-07,3.10209269049899e-07,9.30627807149698e-07,4.34292976669859e-06,2.79188342144909e-06,3.36893159591511e-07,6.73786319183023e-07,8.42232898978779e-07,5.05339739387267e-07,0,6.73786319183023e-07,0,0,0,5.05339739387267e-07,1.68446579795756e-07,5.05339739387267e-07,2.35825211714058e-06,1.5160192181618e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Guam",NA,NA,NA,NA,NA,NA
"81.3","Anoplolepis.gracilipes.514","Anoplolepis","Anoplolepis.gracilipes","Marquesas Islands",-139.561510751687,-9.38120609904548,1,514,-2.35087118049463,0.663899066140099,-2.40209096670151,-2.47965486347675,2.73441993072629,2.98689210911592,"Marquesas Islands",1120492977.17711,1925,"ground",-1.7504521383593,3.62520949814082,"Marquesas Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Marquesas Islands",-139.561510751687,-9.38120609904548,-139.561510751687,-9.38120609904548,"Naturalized",1,0.999999120251662,0.999999420726459,0.999999692340669,"Harmful",3.00474797154671e-07,5.72089007500054e-07,2.71614210345383e-07,1.14417801500011e-06,2.28835603000022e-06,2.86044503750027e-06,1.71626702250016e-06,0,2.28835603000022e-06,0,0,0,1.71626702250016e-06,5.72089007500054e-07,1.71626702250016e-06,8.00924610500076e-06,5.14880106750049e-06,6.00949594309341e-07,1.20189918861868e-06,1.50237398577335e-06,9.01424391464012e-07,0,1.20189918861868e-06,0,0,0,9.01424391464012e-07,3.00474797154671e-07,9.01424391464012e-07,4.20664716016539e-06,2.70427317439204e-06,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Fr. Polynesia",NA,NA,NA,NA,NA,NA
"142","Anoplolepis.gracilipes.225","Anoplolepis","Anoplolepis.gracilipes","Marshall Islands",168.795596976164,8.58163790540483,1,225,-2.52760044733683,2.05066923300425,-2.58741255601247,-2.66866393884023,6.58388686180115,6.95528586705526,"Marshall Islands",133192982.511111,1904,"ground",-1.7504521383593,3.62520949814082,"Marshall Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Marshall Islands",168.795596976164,8.58163790540483,168.795596976164,8.58163790540483,"Naturalized",1,0.999999791665752,0.999999872108207,0.999999934088076,"Harmful",8.04424549194493e-08,1.42422323934355e-07,6.19798690149054e-08,2.84844647868709e-07,5.69689295737419e-07,7.12111619671774e-07,4.27266971803064e-07,0,5.69689295737419e-07,0,0,0,4.27266971803064e-07,1.42422323934355e-07,4.27266971803064e-07,1.99391253508097e-06,1.28180091540919e-06,1.60884909838899e-07,3.21769819677797e-07,4.02212274597247e-07,2.41327364758348e-07,0,3.21769819677797e-07,0,0,0,2.41327364758348e-07,8.04424549194493e-08,2.41327364758348e-07,1.12619436887229e-06,7.23982094275044e-07,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Marshall Is.",NA,NA,NA,NA,NA,NA
"83","Anoplolepis.gracilipes.515","Anoplolepis","Anoplolepis.gracilipes","Mascarene Islands",56.5626577618211,-20.7413824960746,1,515,-1.87939603464052,1.15452306623282,-1.91999435112466,-1.99066183400466,4.27894652878874,4.39859093120525,"Mascarene Islands",4576449391.09951,1895,"ground",-1.7504521383593,3.62520949814082,"Mascarene Islands_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Mascarene Islands",56.5626577618211,-20.7413824960746,56.5626577618211,-20.7413824960746,"Naturalized",1,0.999961952735406,0.999972679683055,0.999984649884873,"Harmful",1.07269476485872e-05,2.26971494672323e-05,1.19702018186452e-05,4.53942989344647e-05,9.07885978689293e-05,0.000113485747336162,6.8091448401697e-05,0,9.07885978689293e-05,0,0,0,6.8091448401697e-05,2.26971494672323e-05,6.8091448401697e-05,0.000317760092541253,0.000204274345205091,2.14538952971743e-05,4.29077905943487e-05,5.36347382429359e-05,3.21808429457615e-05,0,4.29077905943487e-05,0,0,0,3.21808429457615e-05,1.07269476485872e-05,3.21808429457615e-05,0.00015017726708022,9.65425288372845e-05,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"France",1,0.5,0.5,1,1,4
"145.6","Anoplolepis.gracilipes.234","Anoplolepis","Anoplolepis.gracilipes","Mexico",-99.6322098118973,19.358539606436,1,234,-1.69273252342349,1.91106611906124,-1.749178745145,-1.84268516926008,2.8098970039356,2.29347416987147,"Mexico",21602395210.0223,1893,"ground",-1.7504521383593,3.62520949814082,"Mexico_Anoplolepis.gracilipes","Anoplolepis.gracilipes_Mexico",-99.6322098118973,19.358539606436,-99.6322098118973,19.358539606436,"Naturalized",1,0.999823763689126,0.9998887932472,0.999948136974585,"Harmful",6.50295580738591e-05,0.00012437328545889,5.93437273850306e-05,0.000248746570917779,0.000497493141835559,0.000621866427294449,0.000373119856376669,0,0.000497493141835559,0,0,0,0.000373119856376669,0.00012437328545889,0.000373119856376669,0.00174122599642446,0.00111935956913001,0.000130059116147718,0.000260118232295437,0.000325147790369296,0.000195088674221577,0,0.000260118232295437,0,0,0,0.000195088674221577,6.50295580738591e-05,0.000195088674221577,0.000910413813034028,0.000585266022664732,2,4,5,3,0,4,0,0,0,3,1,3,14,9,"Mexico",1,1,0.5,1,1,4.5
