valid_species_name,bentity2_name,label,Native Range 1st,Final
Technomyrmex.pallipes,Botswana,Technomyrmex.pallipes_Botswana,Yes,Yes
Technomyrmex.pallipes,Burkina Faso,Technomyrmex.pallipes_Burkina Faso,Yes,Yes
Technomyrmex.pallipes,Cameroon,Technomyrmex.pallipes_Cameroon,Yes,Yes
Technomyrmex.pallipes,Cape Verde archipelago,Technomyrmex.pallipes_Cape Verde archipelago,Yes,Yes
Technomyrmex.pallipes,Central African Republic,Technomyrmex.pallipes_Central African Republic,Yes,Yes
Technomyrmex.pallipes,Ethiopia,Technomyrmex.pallipes_Ethiopia,Yes,Yes
Technomyrmex.pallipes,Gabon,Technomyrmex.pallipes_Gabon,Yes,Yes
Technomyrmex.pallipes,Gambia,Technomyrmex.pallipes_Gambia,Yes,Yes
Technomyrmex.pallipes,Ghana,Technomyrmex.pallipes_Ghana,Yes,Yes
Technomyrmex.pallipes,Guinea,Technomyrmex.pallipes_Guinea,Yes,Yes
Technomyrmex.pallipes,Kenya,Technomyrmex.pallipes_Kenya,Yes,Yes
Technomyrmex.pallipes,Lesotho,Technomyrmex.pallipes_Lesotho,Yes,Yes
Technomyrmex.pallipes,Mozambique,Technomyrmex.pallipes_Mozambique,Yes,Yes
Technomyrmex.pallipes,Namibia,Technomyrmex.pallipes_Namibia,Yes,Yes
Technomyrmex.pallipes,Somalia,Technomyrmex.pallipes_Somalia,Yes,Yes
Technomyrmex.pallipes,South Africa,Technomyrmex.pallipes_South Africa,Yes,Yes
Technomyrmex.pallipes,Sudan,Technomyrmex.pallipes_Sudan,Yes,Yes
Technomyrmex.pallipes,Swaziland,Technomyrmex.pallipes_Swaziland,Yes,Yes
Technomyrmex.pallipes,Tanzania,Technomyrmex.pallipes_Tanzania,Yes,Yes
Technomyrmex.pallipes,Uganda,Technomyrmex.pallipes_Uganda,Yes,Yes
Technomyrmex.pallipes,Zaire,Technomyrmex.pallipes_Zaire,Yes,Yes
Technomyrmex.pallipes,Zambia,Technomyrmex.pallipes_Zambia,Yes,Yes
Technomyrmex.pallipes,Zanzibar Archipelago,Technomyrmex.pallipes_Zanzibar Archipelago,Yes,Yes
Technomyrmex.pallipes,Zimbabwe,Technomyrmex.pallipes_Zimbabwe,Yes,Yes
Technomyrmex.vexatus,Morocco,Technomyrmex.vexatus_Morocco,Yes,Yes
Technomyrmex.vitiensis,Bangladesh,Technomyrmex.vitiensis_Bangladesh,Yes,Yes
Technomyrmex.vitiensis,Borneo,Technomyrmex.vitiensis_Borneo,Yes,Yes
Technomyrmex.vitiensis,Christmas Island,Technomyrmex.vitiensis_Christmas Island,Yes,Yes
Technomyrmex.vitiensis,Himachal Pradesh,Technomyrmex.vitiensis_Himachal Pradesh,Yes,Yes
Technomyrmex.vitiensis,Karnataka,Technomyrmex.vitiensis_Karnataka,Yes,Yes
Technomyrmex.vitiensis,Malaysia and Singapore,Technomyrmex.vitiensis_Malaysia and Singapore,Yes,Yes
Technomyrmex.vitiensis,Myanmar,Technomyrmex.vitiensis_Myanmar,Yes,Yes
Technomyrmex.vitiensis,Philippines,Technomyrmex.vitiensis_Philippines,Yes,Yes
Technomyrmex.vitiensis,Sulawesi,Technomyrmex.vitiensis_Sulawesi,Yes,Yes
Technomyrmex.vitiensis,Sumatra,Technomyrmex.vitiensis_Sumatra,Yes,Yes
Technomyrmex.vitiensis,Tamil Nadu,Technomyrmex.vitiensis_Tamil Nadu,Yes,Yes
Technomyrmex.vitiensis,Thailand,Technomyrmex.vitiensis_Thailand,Yes,Yes
Technomyrmex.vitiensis,Uttar Pradesh,Technomyrmex.vitiensis_Uttar Pradesh,Yes,Yes
Technomyrmex.vitiensis,Yunnan,Technomyrmex.vitiensis_Yunnan,Yes,Yes
Temnothorax.longispinosus,Alabama,Temnothorax.longispinosus_Alabama,Yes,Yes
Temnothorax.longispinosus,Arkansas,Temnothorax.longispinosus_Arkansas,Yes,Yes
Temnothorax.longispinosus,Connecticut,Temnothorax.longispinosus_Connecticut,Yes,Yes
Temnothorax.longispinosus,Delaware,Temnothorax.longispinosus_Delaware,Yes,Yes
Temnothorax.longispinosus,District of Columbia,Temnothorax.longispinosus_District of Columbia,Yes,Yes
Temnothorax.longispinosus,Georgia US,Temnothorax.longispinosus_Georgia US,Yes,Yes
Temnothorax.longispinosus,Illinois,Temnothorax.longispinosus_Illinois,Yes,Yes
Temnothorax.longispinosus,Indiana,Temnothorax.longispinosus_Indiana,Yes,Yes
Temnothorax.longispinosus,Iowa,Temnothorax.longispinosus_Iowa,Yes,Yes
Temnothorax.longispinosus,Kentucky,Temnothorax.longispinosus_Kentucky,Yes,Yes
Temnothorax.longispinosus,Maine,Temnothorax.longispinosus_Maine,Yes,Yes
Temnothorax.longispinosus,Maryland,Temnothorax.longispinosus_Maryland,Yes,Yes
Temnothorax.longispinosus,Massachusetts,Temnothorax.longispinosus_Massachusetts,Yes,Yes
Temnothorax.longispinosus,Michigan,Temnothorax.longispinosus_Michigan,Yes,Yes
Temnothorax.longispinosus,Minnesota,Temnothorax.longispinosus_Minnesota,Yes,Yes
Temnothorax.longispinosus,Mississippi,Temnothorax.longispinosus_Mississippi,Yes,Yes
Temnothorax.longispinosus,Missouri,Temnothorax.longispinosus_Missouri,Yes,Yes
Temnothorax.longispinosus,New Brunswick,Temnothorax.longispinosus_New Brunswick,Yes,Yes
Temnothorax.longispinosus,New Hampshire,Temnothorax.longispinosus_New Hampshire,Yes,Yes
Temnothorax.longispinosus,New Jersey,Temnothorax.longispinosus_New Jersey,Yes,Yes
Temnothorax.longispinosus,New York,Temnothorax.longispinosus_New York,Yes,Yes
Temnothorax.longispinosus,North Carolina,Temnothorax.longispinosus_North Carolina,Yes,Yes
Temnothorax.longispinosus,Nova Scotia,Temnothorax.longispinosus_Nova Scotia,Yes,Yes
Temnothorax.longispinosus,Ohio,Temnothorax.longispinosus_Ohio,Yes,Yes
Temnothorax.longispinosus,Ontario,Temnothorax.longispinosus_Ontario,Yes,Yes
Temnothorax.longispinosus,Pennsylvania,Temnothorax.longispinosus_Pennsylvania,Yes,Yes
Temnothorax.longispinosus,Quebec,Temnothorax.longispinosus_Quebec,Yes,Yes
Temnothorax.longispinosus,Rhode Island,Temnothorax.longispinosus_Rhode Island,Yes,Yes
Temnothorax.longispinosus,South Carolina,Temnothorax.longispinosus_South Carolina,Yes,Yes
Temnothorax.longispinosus,Tennessee,Temnothorax.longispinosus_Tennessee,Yes,Yes
Temnothorax.longispinosus,Vermont,Temnothorax.longispinosus_Vermont,Yes,Yes
Temnothorax.longispinosus,Virginia,Temnothorax.longispinosus_Virginia,Yes,Yes
Temnothorax.longispinosus,West Virginia,Temnothorax.longispinosus_West Virginia,Yes,Yes
Temnothorax.longispinosus,Wisconsin,Temnothorax.longispinosus_Wisconsin,Yes,Yes
Temnothorax.makora,Chubu,Temnothorax.makora_Chubu,Yes,Yes
Temnothorax.makora,Hokkaido,Temnothorax.makora_Hokkaido,Yes,Yes
Temnothorax.makora,Kinki,Temnothorax.makora_Kinki,Yes,Yes
Temnothorax.makora,Kyushu,Temnothorax.makora_Kyushu,Yes,Yes
Temnothorax.makora,Shikoku,Temnothorax.makora_Shikoku,Yes,Yes
Temnothorax.recedens,Aegean Islands,Temnothorax.recedens_Aegean Islands,Yes,Yes
Temnothorax.recedens,Albania,Temnothorax.recedens_Albania,Yes,Yes
Temnothorax.recedens,Algeria,Temnothorax.recedens_Algeria,Yes,Yes
Temnothorax.recedens,Armenia,Temnothorax.recedens_Armenia,Yes,Yes
Temnothorax.recedens,Balearic Islands,Temnothorax.recedens_Balearic Islands,Yes,Yes
Temnothorax.recedens,Bulgaria,Temnothorax.recedens_Bulgaria,Yes,Yes
Temnothorax.recedens,Corsica,Temnothorax.recedens_Corsica,Yes,Yes
Temnothorax.recedens,Crete,Temnothorax.recedens_Crete,Yes,Yes
Temnothorax.recedens,Croatia,Temnothorax.recedens_Croatia,Yes,Yes
Temnothorax.recedens,Cyprus,Temnothorax.recedens_Cyprus,Yes,Yes
Temnothorax.recedens,France,Temnothorax.recedens_France,Yes,Yes
Temnothorax.recedens,Georgia_Europe(country),Temnothorax.recedens_Georgia_Europe(country),Yes,Yes
Temnothorax.recedens,Greece,Temnothorax.recedens_Greece,Yes,Yes
Temnothorax.recedens,Ionian Islands,Temnothorax.recedens_Ionian Islands,Yes,Yes
Temnothorax.recedens,Iran,Temnothorax.recedens_Iran,Yes,Yes
Temnothorax.recedens,Israel and Palestine,Temnothorax.recedens_Israel and Palestine,Yes,Yes
Temnothorax.recedens,Italy,Temnothorax.recedens_Italy,Yes,Yes
Temnothorax.recedens,Lebanon,Temnothorax.recedens_Lebanon,Yes,Yes
Temnothorax.recedens,Macedonia,Temnothorax.recedens_Macedonia,Yes,Yes
Temnothorax.recedens,Malta,Temnothorax.recedens_Malta,Yes,Yes
Temnothorax.recedens,Montenegro,Temnothorax.recedens_Montenegro,Yes,Yes
Temnothorax.recedens,Morocco,Temnothorax.recedens_Morocco,Yes,Yes
Temnothorax.recedens,Portugal,Temnothorax.recedens_Portugal,Yes,Yes
Temnothorax.recedens,Russia south,Temnothorax.recedens_Russia south,Yes,Yes
Temnothorax.recedens,Sardinia,Temnothorax.recedens_Sardinia,Yes,Yes
Temnothorax.recedens,Serbia,Temnothorax.recedens_Serbia,Yes,Yes
Temnothorax.recedens,Sicily,Temnothorax.recedens_Sicily,Yes,Yes
Temnothorax.recedens,Slovenia,Temnothorax.recedens_Slovenia,Yes,Yes
Temnothorax.recedens,Spain,Temnothorax.recedens_Spain,Yes,Yes
Temnothorax.recedens,Switzerland,Temnothorax.recedens_Switzerland,Yes,Yes
Temnothorax.recedens,Tunisia,Temnothorax.recedens_Tunisia,Yes,Yes
Temnothorax.recedens,Turkey,Temnothorax.recedens_Turkey,Yes,Yes
Temnothorax.recedens,Turkmenistan,Temnothorax.recedens_Turkmenistan,Yes,Yes
Temnothorax.recedens,Ukraine,Temnothorax.recedens_Ukraine,Yes,Yes
Temnothorax.schaumii,Alabama,Temnothorax.schaumii_Alabama,Yes,Yes
Temnothorax.schaumii,Arkansas,Temnothorax.schaumii_Arkansas,Yes,Yes
Temnothorax.schaumii,Connecticut,Temnothorax.schaumii_Connecticut,Yes,Yes
Temnothorax.schaumii,District of Columbia,Temnothorax.schaumii_District of Columbia,Yes,Yes
Temnothorax.schaumii,Florida,Temnothorax.schaumii_Florida,Yes,Yes
Temnothorax.schaumii,Georgia US,Temnothorax.schaumii_Georgia US,Yes,Yes
Temnothorax.schaumii,Illinois,Temnothorax.schaumii_Illinois,Yes,Yes
Temnothorax.schaumii,Indiana,Temnothorax.schaumii_Indiana,Yes,Yes
Temnothorax.schaumii,Iowa,Temnothorax.schaumii_Iowa,Yes,Yes
Temnothorax.schaumii,Kansas,Temnothorax.schaumii_Kansas,Yes,Yes
Temnothorax.schaumii,Kentucky,Temnothorax.schaumii_Kentucky,Yes,Yes
Temnothorax.schaumii,Louisiana,Temnothorax.schaumii_Louisiana,Yes,Yes
Temnothorax.schaumii,Maine,Temnothorax.schaumii_Maine,Yes,Yes
Temnothorax.schaumii,Maryland,Temnothorax.schaumii_Maryland,Yes,Yes
Temnothorax.schaumii,Massachusetts,Temnothorax.schaumii_Massachusetts,Yes,Yes
